"peak_rank","points","year","preview_url","artist_name","song_title","initial_match","falsetto","gender","register","genre","spoken","pandora_id"
35,373,1967,"4bc28ecd87dd0d030d161316ea0dfe301fd14c16","Joe Tex","Show Me","True",3,"male",9,"R&B",3,5834275
10,1016,1967,"85e9bd5f774a660de9d06f3a000671eca25ed631","Joe Tex","Skinny Legs And All","True",0,"male",6,"R&B",6,5834280
54,242,1967,"2a5af9fdf2b7d40de67dd0818f7b23c3166cf9fd","Joe Tex","Woman Like That, Yeah","True",0,"male",7,"R&B",0,9039033
1,1261,1967,"eb55a8adc3647b4f1e3bee2edae4402460a22966","John Fred And The Playboys","Judy In Disguise (With Glasses)","False",NULL,NULL,NULL,NULL,NULL,NULL
71,105,1967,NULL,"John Roberts","Sockin' 1-2-3-4","False",NULL,NULL,NULL,NULL,NULL,NULL
95,12,1967,"0e6546e906168e42fffd2166f30a2ed98be27dd3","Johnnie Taylor","Somebody's Sleeping In My Bed","True",0,"male",6,"R&B",0,7101859
3,857,1967,"f5a8dc260a6b94e497e82315f9977696d2bf43b8","Johnny Rivers","Baby I Need Your Lovin'","True",0,"male",5,"Pop",0,12617167
14,686,1967,NULL,"Johnny Rivers","Summer Rain","True",NULL,NULL,NULL,NULL,NULL,NULL
10,643,1967,NULL,"Johnny Rivers","The Tracks Of My Tears","True",0,"male",5,"Pop",0,12617156
96,5,1967,NULL,"Johnny Thunder & Ruby Winters","Make Love To Me","True",NULL,NULL,NULL,NULL,NULL,NULL
18,621,1967,NULL,"Jon & Robin And The In Crowd","Do It Again A Little Bit Slower","True",0,"male",6,"Pop",0,575519
100,2,1967,"f2d9c3bde0cad8cf39b68d1f70232036e090a539","Jon & Robin","Drums","True",NULL,NULL,NULL,NULL,NULL,NULL
24,618,1967,NULL,"Jr. Walker & The All Stars","Come See About Me","True",0,"male",9,"Pop",0,964290
31,430,1967,NULL,"Jr. Walker & The All Stars","Pucker Up Buttercup","True",NULL,NULL,NULL,NULL,NULL,NULL
44,325,1967,NULL,"Jr. Walker & The All Stars","Shoot Your Shot","True",0,"male",9,"Pop",0,1955296
97,6,1967,"c129a062d3959c084408bee978286a22937244ae","Judy Collins","Hard Lovin' Loser","True",0,"female",5,"Folk",0,697748
79,66,1967,NULL,"Keith","Daylight Savin' Time","True",0,"male",5,"Pop",0,13493113
37,305,1967,NULL,"Keith","Tell Me To My Face","True",NULL,NULL,NULL,NULL,NULL,NULL
38,351,1967,NULL,"Kenny O'Dell","Beautiful People","True",4,"male",5,"Rock",0,7073034
99,2,1967,NULL,"Kim Weston","I Got What You Need","False",0,"female",6,"R&B",0,544110
87,31,1967,NULL,"King Curtis & The Kingpins","For What It's Worth","False",NULL,NULL,NULL,NULL,NULL,NULL
76,113,1967,NULL,"King Curtis & The Kingpins","I Was Made To Love Her","True",0,"#N/A",0,"R&B",0,479422
63,177,1967,"c4da8b6e4d7652ce99bcce46d7ce1279dc972496","King Curtis","Jump Back","True",0,"#N/A",0,"R&B",0,6606401
33,462,1967,"13c68823606877b6def97b7df5777316cde7ec4a","King Curtis","Memphis Soul Stew","True",0,"male",6,"R&B",10,7472592
96,11,1967,"ad4695f5a7d5e3aaa7761763f5d12b647296b836","Larry Williams & Johnny Watson","Mercy, Mercy, Mercy","True",2,"male",6,"Pop",0,7315428
68,142,1967,NULL,"Laura Lee","Dirty Man","True",NULL,NULL,NULL,NULL,NULL,NULL
93,31,1967,NULL,"Laura Lee","Up Tight, Good Man","True",NULL,NULL,NULL,NULL,NULL,NULL
84,34,1967,NULL,"Laura Lee","Wanted: Lover, No Experience Necessary","True",0,"female",6,"R&B",0,11452639
62,182,1967,"7965c135f5318c3ba53ed48413ead66b435ce699","Lee Dorsey","Go-Go Girl","True",0,"male",6,"R&B",3,5888402
97,4,1967,"aca8eae01d879a513626235d17071ef25d518c2d","Lee Dorsey","My Old Car","True",0,"male",6,"R&B",0,5986668
63,278,1967,"d5b0177a440c47510383b0a60a8e509a77c29cda","Leon Haywood","It's Got To Be Mellow","True",2,"male",7,"Pop",0,450627
92,26,1967,"ff313525d434b72bd4ff0719456523ad689e8397","Leon Haywood","Mellow Moonlight","True",NULL,NULL,NULL,NULL,NULL,NULL
82,72,1967,NULL,"Lesley Gore","Brink Of Disaster","True",0,"female",7,"Pop",0,6590890
16,872,1967,NULL,"Lesley Gore","California Nights","True",0,"female",6,"Rock",0,7136121
65,190,1967,NULL,"Lesley Gore","Summer And Sandy","True",0,"female",6,"Pop",0,5778841
21,699,1967,"e2652c8858a657918a2198b473e0967be3a6d161","Linda Jones","Hypnotized","True",0,"female",6,"R&B",0,245390
61,147,1967,"3452fda166fad7d6c4d15876a5b0fbb224ea47f4","Linda Jones","What've I Done (To Make You Mad)","True",0,"female",8,"R&B",0,7508252
91,24,1967,NULL,"Little Milton","Feel So Bad","True",NULL,NULL,NULL,NULL,NULL,NULL
89,22,1967,"d52f35f071bfbe446d11be218649199196ff9394","Lorraine Ellison","Heart Be Still","True",0,"female",8,"Rock",0,6856418
95,11,1967,NULL,"Lou Christie","Shake Hands And Walk Away Cryin'","False",NULL,NULL,NULL,NULL,NULL,NULL
80,53,1967,NULL,"Lou Courtney","Do The Thing","False",NULL,NULL,NULL,NULL,NULL,NULL
71,109,1967,NULL,"Lou Courtney","Skate Now","False",NULL,NULL,NULL,NULL,NULL,NULL
93,24,1967,NULL,"Lou Donaldson","Alligator Bogaloo","True",NULL,NULL,NULL,NULL,NULL,NULL
29,557,1967,NULL,"Lou Rawls","Dead End Street Monologue/Dead End Street","True",0,"male",5,"Pop",10,47906
45,323,1967,NULL,"Lou Rawls","Show Business","True",NULL,NULL,NULL,NULL,NULL,NULL
92,24,1967,NULL,"Lou Rawls","Trouble Down Here Below","True",NULL,NULL,NULL,NULL,NULL,NULL
97,8,1967,NULL,"Lowell Fulsom","Make A Little Love","True",0,"male",7,"R&B",6,789867
52,274,1967,"affbf31b794a9f284c0fc63168f612b3c238403c","Lowell Fulsom","Tramp","True",NULL,NULL,NULL,NULL,NULL,NULL
32,509,1967,"a5a8e87f4cf568a8f963758cdc681066d84b2674","Lulu","Best Of Both Worlds","True",NULL,NULL,NULL,NULL,NULL,NULL
1,1424,1967,"b88732912545976979c63ea482eea37c3d1aa481","Lulu","To Sir With Love","True",NULL,NULL,NULL,NULL,NULL,NULL
96,5,1967,"102408d54c4445318b8089454cc74abd77909b52","Margaret Whiting","Only Love Can Break A Heart","True",0,"female",7,"Pop",0,2188273
58,167,1967,NULL,"Marlena Shaw","Mercy, Mercy, Mercy","True",NULL,NULL,NULL,NULL,NULL,NULL
10,980,1967,"89260293639843f912192abcc41409d79938c18b","Martha & The Vandellas","Jimmy Mack","True",0,"female",7,"Pop",0,964220
25,494,1967,NULL,"Martha & The Vandellas","Love Bug Leave My Heart Alone","True",0,"female",7,"Pop",0,48266
11,847,1967,NULL,"Martha Reeves & The Vandellas","Honey Chile","True",0,"female",7,"Pop",0,48287
14,728,1967,NULL,"Marvin Gaye & Kim Weston","It Takes Two","True",0,"duet",6,"R&B",0,544106
19,789,1967,NULL,"Marvin Gaye & Tammi Terrell","Ain't No Mountain High Enough","True",0,"female",7,"R&B",0,576569
10,814,1967,NULL,"Marvin Gaye & Tammi Terrell","If I Could Build My Whole World Around You","True",0,"duet",7,"R&B",2,23483
5,981,1967,NULL,"Marvin Gaye & Tammi Terrell","Your Precious Love","True",4,"duet",8,"Pop",0,576573
33,340,1967,NULL,"Marvin Gaye","Your Unchanging Love","True",4,"male",8,"R&B",0,23486
54,311,1967,"d8d6961cee52e79a6574af06334ed095d5a734c1","Mickey Murray","Shout Bamalama","True",0,"male",6,"R&B",0,9023822
75,134,1967,NULL,"Micky Dolenz","Don't Do It","False",NULL,NULL,NULL,NULL,NULL,NULL
57,241,1967,NULL,"Mike Sharpe","Spooky","False",NULL,NULL,NULL,NULL,NULL,NULL
12,716,1967,"b0aad4477cb2823f83d5028e85402f9075d01868","Miriam Makeba","Pata Pata","True",NULL,NULL,NULL,NULL,NULL,NULL
6,839,1967,"eeb5142f7fa44a30c594f965c044f4ff73c0eea7","Mitch Ryder And The Detroit Wheels","Sock It To Me-Baby!","True",0,"male",8,"Rock",0,6969758
24,350,1967,NULL,"Mitch Ryder And The Detroit Wheels","Too Many Fish In The Sea & Three Little Fishes","True",0,"male",6,"Rock",3,485907
41,222,1967,"7a531d20cfbc1a79ecbcd9668321a8891aa57370","Mitch Ryder","Joy","True",0,"male",5,"Rock",0,485904
30,371,1967,NULL,"Mitch Ryder","What Now My Love","False",NULL,NULL,NULL,NULL,NULL,NULL
88,28,1967,"7bf7b477ffa3d07e6d2660348d288f346899c23b","Mitch Ryder","You Are My Sunshine","True",4,"male",6,"Rock",0,7471969
88,29,1967,NULL,"Moby Grape","Omaha","True",0,"male",7,"Rock",0,5581323
1,1145,1967,"8394cfc33dd159b997e423c1e6d2e51d04a7bec6","Nancy Sinatra & Frank Sinatra","Somethin' Stupid","True",NULL,NULL,NULL,NULL,NULL,NULL
14,632,1967,"327d5ceb5e07150e57ace084c787debc558e4eea","Nancy Sinatra & Lee Hazlewood","Jackson","True",0,"duet",6,"Pop",0,1896428
20,384,1967,"a5a648b01e2ab1f09a1caa434163c121c1904b29","Nancy Sinatra & Lee Hazlewood","Lady Bird","True",0,"duet",6,"Pop",2,1896431
49,340,1967,"8a15677b07770d30fdb36dd8e8a50172a66e36a4","Nancy Sinatra with Lee Hazlewood","Summer Wine","True",0,"duet",5,"Pop",0,1896425
24,430,1967,"f175b3963c0cead42662b1c6955c6948b2f690df","Nancy Sinatra","Lightning's Girl","True",NULL,NULL,NULL,NULL,NULL,NULL
15,500,1967,"ff5ed03dd07b4beec1be07f07ac8bec7cbc85d41","Nancy Sinatra","Love Eyes","True",NULL,NULL,NULL,NULL,NULL,NULL
83,52,1967,"7c22c3f0a531d4d61fffe63269ca9cfd9b6e9cf7","Nancy Sinatra","Tony Rome","True",NULL,NULL,NULL,NULL,NULL,NULL
44,400,1967,"2291827eb4a36ce8ffadbae22ef6a6c42a2ac599","Nancy Sinatra","You Only Live Twice","True",0,"female",3,"Pop",0,9748400
10,790,1967,NULL,"Neil Diamond","Girl, You'll Be A Woman Soon","True",0,"male",6,"Pop",0,15872
22,517,1967,"e66f9d128439f02eb793402de2a6a78347aafb27","Neil Diamond","Kentucky Woman","True",0,"male",5,"Pop",0,15879
13,744,1967,NULL,"Neil Diamond","Thank The Lord For The Night Time","True",0,"male",5,"Pop",2,15874
18,521,1967,NULL,"Neil Diamond","You Got To Me","True",0,"male",5,"Pop",2,15876
61,150,1967,"03f69d3063ca27b888d69c1e0ff9a7a2a8be4293","New Colony Six","Love You So Much","True",0,"male",6,"Rock",0,13758943
86,29,1967,NULL,"Nino Tempo & April Stevens","I Can't Go On Livin' Baby Without You","True",NULL,NULL,NULL,NULL,NULL,NULL
56,221,1967,"8edd27a37b69559d70c63b9462969a4859731e8b","Noel Harrison","Suzanne","True",0,"male",4,"Folk",0,7063842
80,56,1967,"d08e73142c3248622e1b96c64d7590b098c783bd","O.V. Wright","Eight Men, Four Women","True",0,"male",5,"R&B",0,16320938
29,565,1967,"e76443f89e86e6b31a1b716fa015431c18c2bfbd","Ohio Express","Beg, Borrow And Steal","True",0,"male",7,"R&B",2,272677
23,512,1967,"8008adf9de75a4d5c682cdb6f741c72527099270","Oscar Toney, Jr.","For Your Precious Love","True",2,"male",7,"R&B",5,10654343
65,150,1967,"a5d08fd52d974ea814fcd48364c892ae0e9f0128","Oscar Toney, Jr.","Turn On Your Love Light","True",NULL,NULL,NULL,NULL,NULL,NULL
30,403,1967,"e49894bda1b7e80a1a93d273e6fb775b4e26814e","Otis & Carla","Knock On Wood","True",0,"duet",8,"R&B",0,489018
26,501,1967,"d18649b729a8b6b8a7bd0f6a8b577940276556b0","Otis & Carla","Tramp","True",0,"duet",6,"Pop",10,68290
60,139,1967,"a105f60f851c3d81ba0fee9ce410afef36add66b","Otis Redding","Glory Of Love","True",0,"male",6,"Pop",0,6618416
78,64,1967,"b910921f37a35e378af17cf5e0a5a29df419499d","Otis Redding","I Love You More Than Words Can Say","True",0,"male",7,"R&B",0,11585
47,260,1967,"4c9236ca9c5cc16de854a46bb6c34c6eb86ac6bc","Otis Redding","Shake","True",0,"male",7,"R&B",3,68292
23,589,1967,"d4da8680aaa3d9849c7d33710f60c5fb43d3bc42","P.J. Proby","Niki Hoeky","True",NULL,NULL,NULL,NULL,NULL,NULL
85,102,1967,NULL,"Patti Drew","Tell Him","True",0,"female",2,"Rock",0,5563405
17,578,1967,"7d4f7615996fb62c39097b22671db8ecae867808","Paul Revere & The Raiders Featuring Mark Lindsay","I Had A Dream","True",0,"male",8,"Pop",5,7245218
42,279,1967,"7c1aed6f4dc48a71f13afcd54b2d607d9ac0386d","Paul Revere & The Raiders Featuring Mark Lindsay","Peace Of Mind","True",NULL,NULL,NULL,NULL,NULL,NULL
5,710,1967,"0f75c5082fe6860a9dd84fc08bf29484817bf9d7","Paul Revere & The Raiders","Him Or Me - What's It Gonna Be?","True",2,"male",7,"Pop",0,48534
22,509,1967,"18bfd417f3a52412fd1800b16cc9b185ae997170","Paul Revere & The Raiders","Ups And Downs","True",0,"male",6,"Pop",3,48584
8,836,1967,"1c3c4086bf87a5d00d72b24679708d3cd0a1763b","Peaches & Herb","Close Your Eyes","True",0,"duet",5,"Pop",0,12389358
20,534,1967,"65214b564d8503804fed20902641cfa901f1bdcc","Peaches & Herb","For Your Love","True",NULL,NULL,NULL,NULL,NULL,NULL
13,618,1967,"e2f8e524f7a3054f324446e25036d8c5179bb254","Peaches & Herb","Love Is Strange","True",NULL,NULL,NULL,NULL,NULL,NULL
31,411,1967,"8e3af56104566bcf0d47ff8cf60963bf2c0ea101","Peaches & Herb","Two Little Kids","True",NULL,NULL,NULL,NULL,NULL,NULL
87,45,1967,"4c9e52169071a998389170bc83672a2b76facfca","Percy Sledge","Baby, Help Me","True",0,"male",7,"R&B",2,7406148
42,342,1967,"b2f3da52a9f357b3fa39ee3480ef5d2da6a87955","Percy Sledge","Cover Me","True",NULL,NULL,NULL,NULL,NULL,NULL
66,126,1967,"8edd1be9af041c8ac325007fb9d9b3856188a9ed","Percy Sledge","Just Out Of Reach (Of My Two Empty Arms)","True",0,"male",6,"R&B",0,8995337
40,280,1967,"283059004fa3567b29ddeb723db751a703be7160","Percy Sledge","Love Me Tender","True",3,"male",8,"R&B",0,12611373
59,235,1967,"133aadffa54620a1b7027e162ea9d7efc929e223","Percy Sledge","Out Of Left Field","True",0,"male",7,"Pop",0,5124840
91,17,1967,"192e70ad6fe5e9e2de81734398a204ecc736d16c","Percy Sledge","What Am I Living For","True",3,"male",6,"R&B",0,6972810
92,34,1967,NULL,"Perry Como","Stop! And Think It Over","False",2,"male",5,"Pop",0,9673551
31,336,1967,"42b2fa59a79b31d37a2b15dcc8735cc527b0ca46","Peter And Gordon","Sunday For Tea","True",NULL,NULL,NULL,NULL,NULL,NULL
97,4,1967,"cf6d360ab95f9b7a975bff67150d60cde494a524","Peter And Gordon","The Jokers","True",NULL,NULL,NULL,NULL,NULL,NULL
9,777,1967,"4342f34dcdff7170cde89ba17577b1b9ca9df9ce","Peter, Paul & Mary","I Dig Rock And Roll Music","True",2,"male",5,"Folk",0,7473723
35,330,1967,"f0f9d95a789b7313f76a90e876434e4fe9f98b86","Peter, Paul & Mary","Too Much Of Nothing","True",0,"female",5,"Folk",0,7473727
5,737,1967,"d03ada399a3330643c9bb73d4b8f5da8f5499893","Petula Clark","Don't Sleep In The Subway","True",0,"female",7,"Pop",0,9057486
26,424,1967,"c0e0815d0f3326bbfb0ef8b6e8f79cbb45bed7f9","Petula Clark","The Cat In The Window (The Bird In The Sky)","True",NULL,NULL,NULL,NULL,NULL,NULL
31,368,1967,"c0c738a8442a528ec382e829b78319d6343040ff","Petula Clark","The Other Man's Grass Is Always Greener","True",0,"female",5,"Pop",0,14281191
3,913,1967,"3d3a6676daa0c43e390e1eedc9024aa28723b905","Petula Clark","This Is My Song","True",0,"female",5,"Pop",0,6462650
59,244,1967,NULL,"Pieces Of Eight","Lonely Drifter","False",NULL,NULL,NULL,NULL,NULL,NULL
96,5,1967,"a17c82fc3e613e460d9f2ca0d0fb973eb03002d2","Pozo Seco Singers","I Believed It All","True",NULL,NULL,NULL,NULL,NULL,NULL
97,10,1967,"0520bc44c0b386e3452452d442ee15dfc52b699f","Pozo Seco Singers","Louisiana Man","True",NULL,NULL,NULL,NULL,NULL,NULL
87,24,1967,"f3f83de2370e59bcbb3b456cf522a4b265eab132","Pretty Purdie","Funky Donkey","True",0,"#N/A",0,"R&B",0,1437161
81,42,1967,"e964f798635b016627a3e5ec72d0116696841d52","Prince Buster","Ten Commandments","True",0,"male",6,"Reggae/Ska",8,735546
5,977,1967,"9ca803c59e8b3c136fbdc1d104fa2423ebc8cb0d","Procol Harum","A Whiter Shade Of Pale","True",0,"male",6,"Pop",0,15202126
34,270,1967,"83f08e799524c8a92d70301c34e9fcb336fdceb4","Procol Harum","Homburg","True",NULL,NULL,NULL,NULL,NULL,NULL
84,57,1967,NULL,"Ramsey Lewis","Dancing In The Street","True",NULL,NULL,NULL,NULL,NULL,NULL
67,146,1967,NULL,"Ramsey Lewis","One, Two, Three","True",NULL,NULL,NULL,NULL,NULL,NULL
49,249,1967,"3399afb0dd9464157a61186bd1f2cf13e165ef3a","Ramsey Lewis","Soul Man","True",NULL,NULL,NULL,NULL,NULL,NULL
89,19,1967,NULL,"Ray Bryant","Ode To Billy Joe","False",NULL,NULL,NULL,NULL,NULL,NULL
15,802,1967,NULL,"Ray Charles","Here We Go Again","True",0,"duet",6,"Pop",2,177798
98,3,1967,NULL,"Ray Charles","I Want To Talk About You","True",0,"male",7,"R&B",0,1906088
33,328,1967,NULL,"Ray Charles","In The Heat Of The Night","True",0,"male",7,"R&B",0,1906026
25,424,1967,"3c0db72fb7c29a9084ce8800eb2e31159c5974d4","Ray Charles","Yesterday","True",4,"male",5,"Pop",0,7896424
60,266,1967,"22b278861e13b357372af68a47f5481a07bcdfbc","Ray Price","Danny Boy","True",0,"male",6,"Country",0,47015
13,776,1967,"6124d4567634d7501c79fa5b0bd918ee73b86786","Robert Knight","Everlasting Love","True",0,"male",6,"R&B",2,16655403
96,8,1967,NULL,"Robert Mitchum","Little Old Wine Drinker Me","True",NULL,NULL,NULL,NULL,NULL,NULL
83,41,1967,"d525de43bdfb4cd54ab0e78193d7227d086de62b","Robert Parker","Tip Toe","True",NULL,NULL,NULL,NULL,NULL,NULL
37,319,1967,"99f74e25c2fcb44d400347ebba2b861f7349d8ac","Roger Miller","Walkin' In The Sunshine","True",0,"male",6,"Country",0,13922609
60,159,1967,NULL,"Roger Williams","Love Me Forever","True",NULL,NULL,NULL,NULL,NULL,NULL
84,61,1967,NULL,"Roger Williams","Sunrise, Sunset","False",NULL,NULL,NULL,NULL,NULL,NULL
87,28,1967,"402401dbb33d8aab1381a1d208e63bd4f157b8ab","Ronnie Dove","Dancin' Out Of My Heart","True",0,"male",8,"Pop",0,2548187
54,190,1967,"adfae44e9cc714e922cefe0d1e9a5143e1eef7cc","Ronnie Dove","I Want To Love You For What You Are","True",NULL,NULL,NULL,NULL,NULL,NULL
50,218,1967,"2d008563244d9ebb27a07c9900c7e2be14508017","Ronnie Dove","My Babe","True",0,"male",5,"Pop",0,184538
45,274,1967,"eb6256bb41c54ba54695fa280c519f325ce0032d","Ronnie Dove","One More Mountain To Climb","True",0,"male",6,"Country",0,2548184
52,251,1967,NULL,"Roy Orbison","Cry Softly Lonely One","True",NULL,NULL,NULL,NULL,NULL,NULL
51,341,1967,"ff448d91b73f9fdacf4867eec02ca121a9a601c4","Ruby Andrews","Casonova (Your Playing Days Are Over)","True",NULL,NULL,NULL,NULL,NULL,NULL
70,88,1967,"4c82c25a236681ac05c30eb2fc77156cd93f3240","Sagittarius","My World Fell Down","True",0,"male",4,"Rock",0,7263393
94,20,1967,NULL,"Sally Field","Felicidad","False",NULL,NULL,NULL,NULL,NULL,NULL
56,237,1967,"7789451d55fab24b78acd279c9b7114ab004ee87","Sam & Dave","Soothe Me","True",2,"duet",7,"R&B",0,1952303
2,1139,1967,"2afe192d65a0878c54bcddcbda619e939ef570af","Sam & Dave","Soul Man","True",0,"duet",6,"R&B",0,1955280
42,377,1967,"85d5ecbb0b7e7f85809e2cc018f04dd1a580d310","Sam & Dave","When Something Is Wrong With My Baby","True",0,"duet",6,"R&B",0,1952302
68,137,1967,"9b4a2f76d679311a7f1e0afe1c2010267f916d9b","Sam The Sham and the Pharaohs","Black Sheep","True",0,"male",5,"Rock",2,1741962
54,208,1967,"e67293abcbeb704735eb4ee527b5c786aa49ad46","Sam The Sham and the Pharaohs","Oh That's Good, No That's Bad","True",0,"male",5,"Pop",4,7080732
37,456,1967,NULL,"Sammy Davis Jr.","Don't Blame The Children","False",NULL,NULL,NULL,NULL,NULL,NULL
59,177,1967,"473d55b67e4829f90672b2d7a2d6a038950fcc37","Sandy Posey","Are You Never Coming Home","True",0,"female",7,"Pop",3,6365837
12,788,1967,"778cd5626034918bf7d0638e5f5b961773524603","Sandy Posey","I Take It Back","True",0,"female",5,"Pop",4,12794801
31,367,1967,"a98fccc2404dcfaa9151fccb192f3ee7a3de8e14","Sandy Posey","What A Woman In Love Won't Do","True",0,"female",7,"Pop",0,12794790
24,406,1967,"55e73dbef3e193d6aa4941ac6b35fe0a3b9e05ad","Scott McKenzie","Like An Old Time Movie","True",2,"male",7,"Rock",0,16345859
4,929,1967,"b2e58e6e721531ebe6613f068bad707ee0eab3b6","Scott McKenzie","San Francisco (Be Sure To Wear Flowers In Your Hair)","True",NULL,NULL,NULL,NULL,NULL,NULL
99,2,1967,NULL,"Senator Bobby & Senator McKinley","Mellow Yellow","True",NULL,NULL,NULL,NULL,NULL,NULL
20,432,1967,NULL,"Senator Bobby Featuring Bill Minkin","Wild Thing","True",0,"male",4,"R&B",8,272651
98,6,1967,NULL,"Sergio Mendes & Brasil '66","For Me","False",NULL,NULL,NULL,NULL,NULL,NULL
82,79,1967,NULL,"Sergio Mendes & Brasil '66","Night And Day","True",NULL,NULL,NULL,NULL,NULL,NULL
67,160,1967,"09bd2da5934edc92eac8ff8094d933b8855d03d4","Shirley Ellis","Soul Time","True",NULL,NULL,NULL,NULL,NULL,NULL
16,596,1967,"3c804de27aeaec1b1d4040a533a8a82328a4fde9","Simon & Garfunkel","At The Zoo","True",0,"male",6,"Pop",0,71180
23,462,1967,"f9d432c295beade24f4758e78807ef2bf51732b9","Simon & Garfunkel","Fakin' It","True",0,"male",7,"Rock",0,144580
16,920,1967,"715b622a058a855e7b48270cef305377c6865b78","Small Faces","Itchycoo Park","True",NULL,NULL,NULL,NULL,NULL,NULL
4,1185,1967,NULL,"Smokey Robinson & The Miracles","I Second That Emotion","True",0,"male",8,"R&B",0,486335
23,722,1967,NULL,"Smokey Robinson & The Miracles","More Love","True",NULL,NULL,NULL,NULL,NULL,NULL
20,601,1967,NULL,"Smokey Robinson & The Miracles","The Love I Saw In You Was Just A Mirage","True",10,"male",7,"R&B",0,486333
64,149,1967,NULL,"Solomon Burke","Keep A Light In The Window Till I Come Home","True",3,"male",7,"R&B",0,7405157
49,203,1967,"414f653c1022afddc475006d186635c3ba9c21f3","Solomon Burke","Take Me (Just As I Am)","True",3,"male",7,"R&B",0,12538
53,172,1967,"29c4b6804f351cd9e9be691ca88befa62f1dbe8a","Sonny & Cher","A Beautiful Story","True",NULL,NULL,NULL,NULL,NULL,NULL
56,221,1967,"f63facb4f767f5b5d651ba1b1c746f2521e0a3e7","Sonny & Cher","Good Combination","True",NULL,NULL,NULL,NULL,NULL,NULL
50,265,1967,"d7c09e46e156c8029f003e38c55f456a2738085f","Sonny & Cher","It's The Little Things","True",NULL,NULL,NULL,NULL,NULL,NULL
74,79,1967,"bbb5cb2684842f163357da311798d593b80e41b8","Sonny & Cher","Plastic Man","True",NULL,NULL,NULL,NULL,NULL,NULL
6,806,1967,"aaabea32f17aa94838007c9ba3085e130a729826","Sonny & Cher","The Beat Goes On","True",0,"male",4,"Pop",0,66148
97,6,1967,NULL,"Sonny James","I'll Never Find Another You","True",0,"male",4,"Pop",0,692455
91,10,1967,"182dff2bf4c0cd77276d302938b650e1a399c122","Soul Brothers Six","Some Kind Of Wonderful","True",NULL,NULL,NULL,NULL,NULL,NULL
33,402,1967,NULL,"Soul Survivors","Explosion (In Your Soul)","True",3,"male",7,"R&B",0,5638680
4,1144,1967,"8db832cddd8a8ddea51ec9d5c521ed1ea153a75d","Soul Survivors","Expressway (To Your Heart)","True",0,"male",8,"R&B",3,8962802
14,752,1967,"c1c498749ab02814edf6dd8e1dd36840f371b80f","Spanky And Our Gang","Lazy Day","True",0,"female",7,"Pop",0,52238
31,361,1967,NULL,"Spanky And Our Gang","Making Every Minute Count","True",0,"female",8,"Pop",0,52248
9,539,1967,"3dada43679aad7d1b7cb02cfd9a050255a8da627","Spanky And Our Gang","Sunday Will Never Be The Same","True",0,"female",7,"Pop",0,52252
